432,42,SN120203,0.0
432,43,SN120208,0.0
432,44,SN120216,0.0
432,45,SN120367,0.4
432,46,SN120372,0.3
432,47,SN120376,0.2
432,48,SN12367B,0.1
432,49,SN120381,0.3
432,50,SN120496,0.3
432,51,SN120499,0.4
432,52,SN120515,0.3
432,53,SN120519,0.5
432,54,SN12619A,0.0
455,1,SNA13761,0.0
455,2,HA120546,0.0
455,3,SNA13768,0.0
455,4,HA120625,0.0
455,5,SNA09343,0.0
455,6,SN120553,0.0
455,7,SN121022,0.3
455,8,SNA19709,0.0
455,9,SN120520,0.0
455,10,SN120520,0.0
455,11,SN121031,0.0
455,12,HAA13583,0.0
455,13,HA120626,0.0
455,14,SNA13769,0.0
455,15,HAA13580,0.0
455,16,SNA13762,0.0
480,1,SN120519,0.0
480,2,SN120523,0.6
480,3,SN12532B,0.5
480,4,SN12618B,0.0
480,5,SN120980,0.0
480,6,SNA90830,0.5
480,7,SNA19721,0.0
480,8,SN120652,0.0
480,9,SN12658B,0.0
480,10,SN120661,0.078
480,11,SN120657,0.0
480,12,SN120654,0.0
480,13,SN120571,0.0
480,14,SN120569,0.0
480,15,SN120566,0.0
480,16,SN120563,0.0
480,17,SN120562,0.0
480,18,SN12921A,0.0
480,19,SN120450,0.0
480,20,SN120447,0.0
480,21,SN120442,0.2
480,22,HA030457,0.6
480,23,HA030454,0.5
480,24,HA030452,0.3
480,25,HA030450,0.3
480,26,HA030389,0.4
480,27,HA030387,0.5
480,28,HA030385,0.5
480,29,HA030384,0.3
480,30,HA030379,0.3
480,31,HA030564,0.3
480,32,HA030382,0.3
480,33,HA030339,0.6
480,34,HA030337,0.6
480,35,HA030338,0.0
480,36,HA030343,0.3
480,37,HAA09578,0.6
480,38,HAA13694,0.2
480,39,HA030346,0.4
480,40,HA030347,0.2
480,41,HA030350,0.3
480,42,HA030351,0.3
480,43,HA030353,0.2
480,44,HA030354,0.4
480,45,HA030357,0.7
480,46,HA030356,0.042
480,47,HA030355,0.6
480,48,HA030352,0.5
480,49,HA030351,0.3
480,50,HA030349,0.3
480,51,HA030348,0.3
480,52,HA030345,0.3
480,53,HAA13695,0.3
480,54,HA030344,0.3
480,55,HA030342,0.6
480,56,HA030339,0.2
480,57,HA030337,0.6
480,58,HA030338,0.0
480,59,HA030381,0.0
480,60,HA030380,0.0
480,61,HA030383,0.0
480,62,HA030386,0.0
480,63,HA030388,0.0
480,64,HA030390,0.0
480,65,HA030451,0.3
480,66,HA030453,0.4
480,67,HA120786,0.4
480,68,HA030456,0.3
480,69,SN120443,0.7
480,70,SN120449,0.1
480,71,SN120451,0.4
480,72,SN12922A,0.3
480,73,SN120564,0.4
480,74,SN120565,0.4
480,75,SN120570,0.4
480,76,SN120880,0.3
480,77,SN120655,0.3
480,78,SN120656,0.3
480,79,SN120660,0.2
480,80,SN120659,0.072
480,81,SNA19739,1.5
480,82,SNA19722,0.2
480,83,SNA90831,0.4
480,84,SN120899,0.4
480,85,HAA13371,0.2
480,86,SN12617B,0.8
480,87,SN121022,0.4
480,88,SN12518A,0.4
